State,District,month,Day,Rainfall,Date,flood_occurred,rainfall_3day,rainfall_7day,historical_flood_count_10yr
karnataka,chamarajanagara,6,30,0.22691,2022-06-30,0,1.279567779999999,2.17793098,
karnataka,chamarajanagara,7,1,9.09223,2022-07-01,0,10.36901,11.24876018,
karnataka,chamarajanagara,7,2,0.900891,2022-07-02,0,10.220031,11.37587418,
karnataka,chamarajanagara,7,3,2.39304,2022-07-03,0,12.386161,13.683231480000002,
karnataka,chamarajanagara,7,4,1.89094,2022-07-04,0,5.184870999999999,15.556668780000004,
karnataka,chamarajanagara,7,5,1.09089,2022-07-05,0,5.374869999999999,16.644771000000002,
karnataka,chamarajanagara,7,6,7.00926,2022-07-06,0,9.991089999999998,22.604161,
karnataka,chamarajanagara,7,7,1.6442,2022-07-07,0,9.74435,24.021451000000003,
karnataka,chamarajanagara,7,8,3.0763,2022-07-08,0,11.72976,18.005521,
karnataka,chamarajanagara,7,9,2.70412,2022-07-09,0,7.424619999999999,19.80875,
karnataka,chamarajanagara,7,10,4.25656,2022-07-10,0,10.03698,21.67227,
karnataka,chamarajanagara,7,11,2.04401,2022-07-11,0,9.00469,21.82534,
karnataka,chamarajanagara,7,12,2.51395,2022-07-12,0,8.81452,23.2484,
karnataka,chamarajanagara,7,13,2.5783,2022-07-13,0,7.136259999999999,18.81744,
karnataka,chamarajanagara,7,14,2.8448,2022-07-14,0,7.937049999999999,20.01804,
karnataka,chamarajanagara,7,15,2.42465,2022-07-15,0,7.84775,19.36639,
karnataka,chamarajanagara,7,16,1.49305,2022-07-16,0,6.762499999999999,18.15532,
karnataka,chamarajanagara,7,17,2.46017,2022-07-17,0,6.37787,16.35893,
karnataka,chamarajanagara,7,18,5.16297,2022-07-18,0,9.11619,19.47789,
karnataka,chamarajanagara,7,19,6.4239,2022-07-19,0,14.04704,23.38784,
karnataka,chamarajanagara,7,20,0.430102,2022-07-20,0,12.016972,21.239642,
karnataka,chamarajanagara,7,21,11.743,2022-07-21,0,18.597002,30.137842,
karnataka,chamarajanagara,7,22,6.17795,2022-07-22,0,18.351052,33.891142,
karnataka,chamarajanagara,7,23,1.96199,2022-07-23,0,19.88294,34.360082,
karnataka,chamarajanagara,7,24,0.574609,2022-07-24,0,8.714549,32.474521,
karnataka,chamarajanagara,7,25,0.151036,2022-07-25,0,2.687635,27.462587000000003,
karnataka,chamarajanagara,7,26,0.145725,2022-07-26,0,0.87137,21.184412,
karnataka,chamarajanagara,7,27,8.45941,2022-07-27,0,8.756171,29.21372,
karnataka,chamarajanagara,7,28,22.282,2022-07-28,0,30.887135,39.75272,
karnataka,chamarajanagara,7,29,2.56105,2022-07-29,0,33.30246,36.13582,
karnataka,chamarajanagara,7,30,0.0,2022-07-30,0,24.84305,34.17383,
karnataka,chamarajanagara,7,31,0.0,2022-07-31,0,2.56105,33.599221,
karnataka,chamarajanagara,8,1,14.648,2022-08-01,0,14.648,48.096185,
karnataka,chamarajanagara,8,2,32.7702,2022-08-02,0,47.4182,80.72066,
karnataka,chamarajanagara,8,3,21.9836,2022-08-03,0,69.4018,94.24485,
karnataka,chamarajanagara,8,4,20.5655,2022-08-04,0,75.3193,92.52835,
karnataka,chamarajanagara,8,5,22.3266,2022-08-05,0,64.8757,112.2939,
karnataka,chamarajanagara,8,6,0.567741,2022-08-06,0,43.459841,112.861641,
karnataka,chamarajanagara,8,7,0.958689,2022-08-07,0,23.85303,113.82033,
karnataka,chamarajanagara,8,8,1.79722,2022-08-08,0,3.32365,100.96955,
karnataka,chamarajanagara,8,9,1.32643,2022-08-09,0,4.082339,69.52578,
karnataka,chamarajanagara,8,10,2.07271,2022-08-10,0,5.19636,49.61489,
karnataka,chamarajanagara,8,11,0.31777,2022-08-11,0,3.71691,29.36716,
karnataka,chamarajanagara,8,12,0.875108,2022-08-12,0,3.265588,7.915668,
karnataka,chamarajanagara,8,13,0.0829975,2022-08-13,0,1.2758755000000004,7.4309245,
karnataka,chamarajanagara,8,14,0.00320304,2022-08-14,0,0.9613085400000004,6.47543854,
karnataka,chamarajanagara,8,15,1.3798,2022-08-15,0,1.4660005400000005,6.058018539999999,
karnataka,chamarajanagara,8,16,0.0467691,2022-08-16,0,1.4297721400000003,4.778357639999999,
karnataka,chamarajanagara,8,17,0.849099,2022-08-17,0,2.2756681000000003,3.55474664,
karnataka,chamarajanagara,8,18,0.519347,2022-08-18,0,1.4152151000000006,3.75632364,
karnataka,chamarajanagara,8,19,6.18414,2022-08-19,0,7.552586000000001,9.06535564,
karnataka,chamarajanagara,8,20,1.9473,2022-08-20,0,8.650787000000001,10.92965814,
karnataka,chamarajanagara,8,21,5.40723,2022-08-21,0,13.538670000000002,16.3336851,
karnataka,chamarajanagara,8,22,5.23411,2022-08-22,0,12.588640000000002,20.1879951,
karnataka,chamarajanagara,8,23,0.301266,2022-08-23,0,10.942606,20.442492,
karnataka,chamarajanagara,8,24,5.28756,2022-08-24,0,10.822936,24.880953,
karnataka,chamarajanagara,8,25,9.61852,2022-08-25,0,15.207346,33.980126,
karnataka,chamarajanagara,8,26,37.1826,2022-08-26,0,52.08868,64.978586,
karnataka,chamarajanagara,8,27,3.02372,2022-08-27,0,49.82484,66.055006,
karnataka,chamarajanagara,8,28,2.08162,2022-08-28,0,42.287940000000006,62.72939600000001,
karnataka,chamarajanagara,8,29,34.1622,2022-08-29,0,39.26754,91.657486,
karnataka,chamarajanagara,8,30,27.8455,2022-08-30,0,64.08932,119.20172,
karnataka,chamarajanagara,8,31,3.77663,2022-08-31,0,65.78433,117.69079,
karnataka,chamarajanagara,9,1,9.76399,2022-09-01,0,41.386120000000005,117.83626,
karnataka,chamarajanagara,9,2,6.5102,2022-09-02,0,20.05082,87.16386,
karnataka,chamarajanagara,9,3,1.17822,2022-09-03,0,17.45241,85.31836,
karnataka,chamarajanagara,9,4,2.48297,2022-09-04,0,10.17139,85.71971,
karnataka,chamarajanagara,9,5,33.3189,2022-09-05,0,36.98009,84.87641,
karnataka,chamarajanagara,9,6,7.40615,2022-09-06,1,43.20801999999999,64.43706,
karnataka,chamarajanagara,9,7,9.52874,2022-09-07,0,50.25379,70.18917,
karnataka,chamarajanagara,9,8,6.96929,2022-09-08,0,23.90418,67.39447,
karnataka,chamarajanagara,9,9,0.676352,2022-09-09,0,17.174382,61.560622,
karnataka,chamarajanagara,9,10,2.1856,2022-09-10,0,9.831242,62.56800200000001,
karnataka,chamarajanagara,9,11,0.275189,2022-09-11,0,3.137141,60.36022100000001,
karnataka,chamarajanagara,9,12,0.967112,2022-09-12,0,3.427901,28.008433000000007,
karnataka,chamarajanagara,9,13,0.241194,2022-09-13,0,1.483495,20.843477000000007,
karnataka,chamarajanagara,9,14,0.00695848,2022-09-14,0,1.21526448,11.321695480000008,
karnataka,chamarajanagara,9,15,0.755031,2022-09-15,0,1.00318348,5.107436480000008,
karnataka,chamarajanagara,9,16,0.114529,2022-09-16,0,0.87651848,4.545613480000007,
karnataka,chamarajanagara,9,17,0.000476276,2022-09-17,0,0.870036276,2.3604897560000078,
karnataka,chamarajanagara,9,18,0.000433552,2022-09-18,0,0.115438828,2.085734308000007,
karnataka,chamarajanagara,9,19,0.917071,2022-09-19,0,0.917980828,2.035693308000007,
karnataka,chamarajanagara,9,20,0.00937228,2022-09-20,0,0.926876832,1.8038715880000071,
karnataka,chamarajanagara,9,21,0.165676,2022-09-21,0,1.09211928,1.962589108000007,
karnataka,chamarajanagara,9,22,0.000440332,2022-09-22,0,0.175488612,1.2079984400000072,
karnataka,chamarajanagara,9,23,0.0,2022-09-23,0,0.1661163319999999,1.0934694400000071,
karnataka,chamarajanagara,9,24,0.00016175,2022-09-24,0,0.000602082,1.0931549140000072,
karnataka,chamarajanagara,9,25,0.000663333,2022-09-25,0,0.000825083,1.093384695000007,
karnataka,chamarajanagara,9,26,0.231914,2022-09-26,0,0.232739083,0.4082276950000071,
karnataka,chamarajanagara,9,27,2.13433,2022-09-27,0,2.366907333,2.533185415000007,
karnataka,chamarajanagara,9,28,0.0,2022-09-28,0,2.366244,2.367509415000007,
karnataka,chamarajanagara,9,29,0.0,2022-09-29,0,2.13433,2.3670690830000067,
karnataka,chamarajanagara,9,30,0.0,2022-09-30,0,0.0,2.3670690830000067,
karnataka,chamarajanagara,11,1,0.665673,2022-11-01,0,0.665673,3.032580333000007,
karnataka,chamarajanagara,11,2,8.74943,2022-11-02,0,9.415103,11.781347000000007,
karnataka,chamarajanagara,11,3,2.74376,2022-11-03,0,12.158863,14.293193000000008,
karnataka,chamarajanagara,11,4,0.0302284,2022-11-04,0,11.5234184,12.189091400000008,
karnataka,chamarajanagara,11,5,0.467513,2022-11-05,0,3.2415014,12.656604400000008,
karnataka,chamarajanagara,11,6,0.00341317,2022-11-06,0,0.50115457,12.660017570000008,
karnataka,chamarajanagara,11,7,0.00659249,2022-11-07,0,0.47751866,12.666610060000009,
karnataka,chamarajanagara,11,8,0.0107543,2022-11-08,0,0.02075996,12.011691360000007,
karnataka,chamarajanagara,11,9,0.000171846,2022-11-09,0,0.017518636,3.262433206000007,
karnataka,chamarajanagara,11,10,0.00056257,2022-11-10,0,0.011488716,0.5192357760000071,
karnataka,chamarajanagara,11,11,0.48849,2022-11-11,0,0.489224416,0.9774973760000072,
karnataka,chamarajanagara,11,12,9.81458,2022-11-12,0,10.30363257,10.324564376000009,
karnataka,chamarajanagara,11,13,16.7868,2022-11-13,0,27.08987,27.107951206000006,
karnataka,chamarajanagara,11,14,0.0,2022-11-14,0,26.60138,27.101358716000007,
karnataka,chamarajanagara,11,15,0.0,2022-11-15,0,16.7868,27.090604416000005,
karnataka,chamarajanagara,11,16,0.0,2022-11-16,0,0.0,27.090432570000008,
karnataka,chamarajanagara,11,17,0.0,2022-11-17,0,0.0,27.089870000000005,
karnataka,chamarajanagara,11,18,0.0,2022-11-18,0,0.0,26.60138000000001,
karnataka,chamarajanagara,11,19,0.0,2022-11-19,0,0.0,16.786800000000007,
karnataka,chamarajanagara,11,20,0.0,2022-11-20,0,0.0,0.0,
karnataka,chamarajanagara,11,21,0.0,2022-11-21,0,0.0,0.0,
karnataka,chamarajanagara,11,22,0.0,2022-11-22,0,0.0,0.0,
karnataka,chamarajanagara,11,23,0.0,2022-11-23,0,0.0,0.0,
karnataka,chamarajanagara,11,24,0.0,2022-11-24,0,0.0,0.0,
karnataka,chamarajanagara,11,25,0.0,2022-11-25,0,0.0,0.0,
karnataka,chamarajanagara,11,26,0.0,2022-11-26,0,0.0,0.0,
karnataka,chamarajanagara,11,27,0.0,2022-11-27,0,0.0,0.0,
karnataka,chamarajanagara,11,28,0.0,2022-11-28,0,0.0,0.0,
karnataka,chamarajanagara,11,29,0.0,2022-11-29,0,0.0,0.0,
karnataka,chamarajanagara,11,30,0.0,2022-11-30,0,0.0,0.0,
karnataka,chamarajanagara,12,1,0.00328388,2022-12-01,0,0.00328388,0.0032838800000071,
karnataka,chamarajanagara,12,2,0.0378657,2022-12-02,0,0.04114958,0.0411495800000071,
karnataka,chamarajanagara,12,3,0.060261,2022-12-03,0,0.10141058,0.1014105800000071,
karnataka,chamarajanagara,12,4,0.0107092,2022-12-04,0,0.1088359,0.1121197800000071,
karnataka,chamarajanagara,12,5,2.50226,2022-12-05,0,2.5732302,2.6143797800000077,
karnataka,chamarajanagara,12,6,0.225828,2022-12-06,0,2.7387972,2.840207780000007,
karnataka,chamarajanagara,12,7,0.167565,2022-12-07,0,2.8956530000000003,3.007772780000008,
karnataka,chamarajanagara,12,8,0.0400455,2022-12-08,0,0.4334385,3.044534400000007,
karnataka,chamarajanagara,12,9,9.74199,2022-12-09,0,9.9496005,12.748658700000007,
karnataka,chamarajanagara,12,10,5.70759,2022-12-10,0,15.4896255,18.395987700000006,
karnataka,chamarajanagara,12,11,2.05987,2022-12-11,0,17.50945,20.445148500000005,
karnataka,chamarajanagara,12,12,4.97797,2022-12-12,0,12.74543,22.920858500000005,
karnataka,chamarajanagara,12,13,0.809876,2022-12-13,0,7.847716,23.504906500000004,
karnataka,chamarajanagara,12,14,2.43545,2022-12-14,0,8.223296,25.772791500000007,
karnataka,chamarajanagara,12,15,0.127421,2022-12-15,0,3.372747,25.860167000000008,
karnataka,chamarajanagara,12,16,0.0,2022-12-16,0,2.562871,16.118177000000006,
karnataka,chamarajanagara,12,17,0.0,2022-12-17,0,0.127421,10.410587000000008,
karnataka,chamarajanagara,12,18,0.0,2022-12-18,0,0.0,8.350717000000007,
karnataka,chamarajanagara,12,19,0.0,2022-12-19,0,0.0,3.372747000000007,
karnataka,chamarajanagara,12,20,0.0,2022-12-20,0,0.0,2.562871000000007,
karnataka,chamarajanagara,12,21,0.0,2022-12-21,0,0.0,0.1274210000000071,
karnataka,chamarajanagara,12,22,0.0,2022-12-22,0,0.0,0.0,
karnataka,chamarajanagara,12,23,0.0,2022-12-23,0,0.0,0.0,
karnataka,chamarajanagara,12,24,0.0,2022-12-24,0,0.0,0.0,
karnataka,chamarajanagara,12,25,0.0,2022-12-25,0,0.0,0.0,
karnataka,chamarajanagara,12,26,4.03931,2022-12-26,0,4.03931,4.039310000000008,
karnataka,chamarajanagara,12,27,0.322559,2022-12-27,0,4.361869,4.361869000000008,
karnataka,chamarajanagara,12,28,0.00517556,2022-12-28,0,4.36704456,4.367044560000007,
karnataka,chamarajanagara,12,29,0.0,2022-12-29,0,0.32773456,4.367044560000007,
karnataka,chamarajanagara,12,30,0.0,2022-12-30,0,0.00517556,4.367044560000007,
karnataka,chamarajanagara,12,31,0.0,2022-12-31,0,0.0,4.367044560000007,
karnataka,chik ballapur,10,1,11.8074,2022-10-01,0,11.8074,11.8074,
karnataka,chik ballapur,10,2,15.557,2022-10-02,0,27.3644,27.3644,
karnataka,chik ballapur,10,3,1.22804,2022-10-03,0,28.59244,28.59244,
karnataka,chik ballapur,10,4,0.0,2022-10-04,0,16.785040000000002,28.59244,
karnataka,chik ballapur,10,5,0.0,2022-10-05,0,1.22804,28.59244,
karnataka,chik ballapur,10,6,8.48514,2022-10-06,0,8.48514,37.07758,
karnataka,chik ballapur,10,7,2.26943,2022-10-07,0,10.75457,39.34701,
karnataka,chik ballapur,10,8,2.12033,2022-10-08,0,12.8749,29.65994,
karnataka,chik ballapur,10,9,0.11077,2022-10-09,0,4.50053,14.21371,
karnataka,chik ballapur,10,10,4.86163,2022-10-10,0,7.09273,17.847299999999997,
karnataka,chik ballapur,10,11,4.53581,2022-10-11,0,9.508209999999998,22.38311,
karnataka,chik ballapur,10,12,2.09898,2022-10-12,0,11.49642,24.48209,
karnataka,chik ballapur,10,13,26.0319,2022-10-13,0,32.66669,42.02885,
karnataka,chik ballapur,10,14,0.0,2022-10-14,0,28.13088,39.75942,
karnataka,chik ballapur,10,15,0.0,2022-10-15,0,26.0319,37.63909,
karnataka,chik ballapur,10,16,0.0,2022-10-16,0,0.0,37.52832,
karnataka,chik ballapur,10,17,0.0,2022-10-17,0,0.0,32.66669,
karnataka,chik ballapur,10,18,0.0,2022-10-18,0,0.0,28.13088,
karnataka,chik ballapur,10,19,0.0,2022-10-19,0,0.0,26.0319,
karnataka,chik ballapur,10,20,0.0,2022-10-20,0,0.0,0.0,
karnataka,chik ballapur,10,21,0.0,2022-10-21,0,0.0,0.0,
karnataka,chik ballapur,10,22,0.0,2022-10-22,0,0.0,0.0,
karnataka,chik ballapur,10,23,0.0,2022-10-23,0,0.0,0.0,
karnataka,chik ballapur,10,24,0.0,2022-10-24,0,0.0,0.0,
karnataka,chik ballapur,10,25,0.0,2022-10-25,0,0.0,0.0,
karnataka,chik ballapur,10,26,0.0,2022-10-26,0,0.0,0.0,
karnataka,chik ballapur,10,27,0.0,2022-10-27,0,0.0,0.0,
karnataka,chik ballapur,10,28,0.0,2022-10-28,0,0.0,0.0,
karnataka,chik ballapur,10,29,0.0,2022-10-29,0,0.0,0.0,
karnataka,chik ballapur,10,30,0.0,2022-10-30,0,0.0,0.0,
karnataka,chik ballapur,10,31,0.0,2022-10-31,0,0.0,0.0,
karnataka,chikkaballapura,1,1,0.37986,2022-01-01,0,0.37986,0.37986,11.0
karnataka,chikkaballapura,1,2,0.0,2022-01-02,0,0.37986,0.37986,11.0
karnataka,chikkaballapura,1,3,0.0,2022-01-03,0,0.37986,0.37986,11.0
karnataka,chikkaballapura,1,4,0.0,2022-01-04,0,0.0,0.37986,11.0
karnataka,chikkaballapura,1,5,0.0,2022-01-05,0,0.0,0.37986,11.0
karnataka,chikkaballapura,1,6,0.0,2022-01-06,0,0.0,0.37986,11.0
karnataka,chikkaballapura,1,7,0.0,2022-01-07,0,0.0,0.37986,11.0
karnataka,chikkaballapura,1,8,0.0,2022-01-08,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,9,0.0,2022-01-09,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,10,0.0,2022-01-10,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,11,0.0,2022-01-11,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,12,0.0380957,2022-01-12,0,0.0380957,0.0380957,11.0
karnataka,chikkaballapura,1,13,0.0,2022-01-13,0,0.0380957,0.0380957,11.0
karnataka,chikkaballapura,1,14,0.0,2022-01-14,0,0.0380957,0.0380957,11.0
karnataka,chikkaballapura,1,15,0.0,2022-01-15,0,0.0,0.0380957,11.0
karnataka,chikkaballapura,1,16,0.0343282,2022-01-16,0,0.0343282,0.0724239,11.0
karnataka,chikkaballapura,1,17,0.0,2022-01-17,0,0.0343282,0.0724239,11.0
karnataka,chikkaballapura,1,18,0.0,2022-01-18,0,0.0343282,0.0724239,11.0
karnataka,chikkaballapura,1,19,0.0,2022-01-19,0,0.0,0.0343282,11.0
karnataka,chikkaballapura,1,20,0.0,2022-01-20,0,0.0,0.0343282,11.0
karnataka,chikkaballapura,1,21,0.0,2022-01-21,0,0.0,0.0343282,11.0
karnataka,chikkaballapura,1,22,0.0,2022-01-22,0,0.0,0.0343282,11.0
karnataka,chikkaballapura,1,23,0.0,2022-01-23,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,24,0.0,2022-01-24,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,25,0.0,2022-01-25,0,0.0,0.0,11.0
karnataka,chikkaballapura,1,26,0.182377,2022-01-26,0,0.182377,0.182377,11.0
karnataka,chikkaballapura,1,27,1.66941,2022-01-27,0,1.851787,1.851787,11.0
karnataka,chikkaballapura,1,28,0.00665533,2022-01-28,0,1.85844233,1.85844233,11.0
karnataka,chikkaballapura,1,29,0.0,2022-01-29,0,1.67606533,1.85844233,11.0
karnataka,chikkaballapura,1,30,0.0,2022-01-30,0,0.00665533,1.85844233,11.0
karnataka,chikkaballapura,1,31,0.0,2022-01-31,0,0.0,1.85844233,11.0
karnataka,chikkaballapura,2,1,0.0,2022-02-01,0,0.0,1.85844233,11.0
karnataka,chikkaballapura,2,2,0.0,2022-02-02,0,0.0,1.67606533,11.0
karnataka,chikkaballapura,2,3,0.0,2022-02-03,0,0.0,0.00665533,11.0
karnataka,chikkaballapura,2,4,0.0,2022-02-04,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,5,0.0,2022-02-05,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,6,0.0,2022-02-06,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,7,0.0,2022-02-07,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,8,0.0,2022-02-08,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,9,0.0,2022-02-09,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,10,0.0,2022-02-10,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,11,0.0,2022-02-11,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,12,0.0,2022-02-12,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,13,0.0,2022-02-13,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,14,0.0,2022-02-14,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,15,0.0,2022-02-15,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,16,0.0,2022-02-16,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,17,0.0,2022-02-17,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,18,0.0,2022-02-18,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,19,0.0,2022-02-19,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,20,0.0,2022-02-20,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,21,0.0,2022-02-21,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,22,0.0,2022-02-22,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,23,0.0,2022-02-23,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,24,0.0,2022-02-24,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,25,0.0,2022-02-25,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,26,0.0,2022-02-26,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,27,0.0,2022-02-27,0,0.0,0.0,11.0
karnataka,chikkaballapura,2,28,0.0,2022-02-28,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,1,0.0,2022-03-01,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,2,0.0,2022-03-02,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,3,0.0,2022-03-03,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,4,0.0,2022-03-04,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,5,0.0,2022-03-05,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,6,0.0,2022-03-06,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,7,0.0,2022-03-07,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,8,0.0,2022-03-08,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,9,0.0,2022-03-09,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,10,0.0,2022-03-10,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,11,0.0,2022-03-11,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,12,0.0,2022-03-12,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,13,0.0,2022-03-13,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,14,0.0,2022-03-14,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,15,0.0,2022-03-15,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,16,0.0,2022-03-16,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,17,0.0,2022-03-17,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,18,0.0,2022-03-18,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,19,0.0,2022-03-19,0,0.0,0.0,11.0
karnataka,chikkaballapura,3,20,0.481321,2022-03-20,0,0.481321,0.481321,11.0
karnataka,chikkaballapura,3,21,0.126992,2022-03-21,0,0.608313,0.608313,11.0
karnataka,chikkaballapura,3,22,5.15293,2022-03-22,0,5.761243,5.761243,11.0
karnataka,chikkaballapura,3,23,0.0130282,2022-03-23,0,5.292950199999999,5.774271199999999,11.0
karnataka,chikkaballapura,3,24,0.80607,2022-03-24,0,5.9720282,6.5803412,11.0
karnataka,chikkaballapura,3,25,0.00119912,2022-03-25,0,0.82029732,6.581540319999999,11.0
karnataka,chikkaballapura,3,26,0.0,2022-03-26,0,0.80726912,6.581540319999999,11.0
karnataka,chikkaballapura,3,27,0.0,2022-03-27,0,0.00119912,6.100219319999999,11.0
karnataka,chikkaballapura,3,28,0.0,2022-03-28,0,0.0,5.97322732,11.0
karnataka,chikkaballapura,3,29,0.0,2022-03-29,0,0.0,0.82029732,11.0
karnataka,chikkaballapura,3,30,0.0,2022-03-30,0,0.0,0.80726912,11.0
karnataka,chikkaballapura,3,31,0.0,2022-03-31,0,0.0,0.00119912,11.0
karnataka,chikkaballapura,4,1,0.0,2022-04-01,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,2,0.0260564,2022-04-02,0,0.0260564,0.0260564,11.0
karnataka,chikkaballapura,4,3,0.0,2022-04-03,0,0.0260564,0.0260564,11.0
karnataka,chikkaballapura,4,4,0.0,2022-04-04,0,0.0260564,0.0260564,11.0
karnataka,chikkaballapura,4,5,0.0,2022-04-05,0,0.0,0.0260564,11.0
karnataka,chikkaballapura,4,6,0.0,2022-04-06,0,0.0,0.0260564,11.0
karnataka,chikkaballapura,4,7,0.0,2022-04-07,0,0.0,0.0260564,11.0
karnataka,chikkaballapura,4,8,0.0,2022-04-08,0,0.0,0.0260564,11.0
karnataka,chikkaballapura,4,9,0.0,2022-04-09,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,10,0.0,2022-04-10,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,11,0.0,2022-04-11,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,12,0.0,2022-04-12,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,13,0.0,2022-04-13,0,0.0,0.0,11.0
karnataka,chikkaballapura,4,14,1.85162,2022-04-14,0,1.85162,1.85162,11.0
karnataka,chikkaballapura,4,15,4.04282,2022-04-15,0,5.89444,5.89444,11.0
karnataka,chikkaballapura,4,16,0.374446,2022-04-16,0,6.268886,6.268886,11.0
karnataka,chikkaballapura,4,17,9.40841,2022-04-17,0,13.825676,15.677296,11.0
karnataka,chikkaballapura,4,18,0.0,2022-04-18,0,9.782856,15.677296,11.0
karnataka,chikkaballapura,4,19,0.680134,2022-04-19,0,10.088544,16.35743,11.0
karnataka,chikkaballapura,4,20,2.92202,2022-04-20,0,3.602154,19.27945,11.0
karnataka,chikkaballapura,4,21,0.0,2022-04-21,0,3.602154,17.42783,11.0
karnataka,chikkaballapura,4,22,0.0,2022-04-22,0,2.92202,13.38501,11.0
karnataka,chikkaballapura,4,23,0.00588742,2022-04-23,0,0.00588742,13.01645142,11.0
karnataka,chikkaballapura,4,24,0.0,2022-04-24,0,0.00588742,3.60804142,11.0
karnataka,chikkaballapura,4,25,0.0,2022-04-25,0,0.00588742,3.60804142,11.0
karnataka,chikkaballapura,4,26,0.612984,2022-04-26,0,0.612984,3.5408914199999995,11.0
karnataka,chikkaballapura,4,27,0.071844,2022-04-27,0,0.684828,0.6907154199999995,11.0
karnataka,chikkaballapura,4,28,0.0,2022-04-28,0,0.684828,0.6907154199999995,11.0
karnataka,chikkaballapura,4,29,0.0,2022-04-29,0,0.071844,0.6907154199999995,11.0
karnataka,chikkaballapura,4,30,0.079127,2022-04-30,0,0.079127,0.7639549999999995,11.0
karnataka,chikkaballapura,5,1,0.124952,2022-05-01,0,0.204079,0.8889069999999996,11.0
karnataka,chikkaballapura,5,2,8.58467,2022-05-02,0,8.788749,9.473577,11.0
karnataka,chikkaballapura,5,3,0.0,2022-05-03,0,8.709622,8.860592999999998,11.0
karnataka,chikkaballapura,5,4,5.07018,2022-05-04,0,13.65485,13.858929,11.0
karnataka,chikkaballapura,5,5,5.27988,2022-05-05,0,10.35006,19.138809,11.0
karnataka,chikkaballapura,5,6,0.977995,2022-05-06,0,11.328055,20.116804,11.0
karnataka,chikkaballapura,5,7,1.26432,2022-05-07,0,7.522195,21.301997,11.0
karnataka,chikkaballapura,5,8,0.634878,2022-05-08,0,2.877193,21.811923,11.0
karnataka,chikkaballapura,5,9,1.94003,2022-05-09,0,3.839228,15.167283,11.0
karnataka,chikkaballapura,5,10,5.40177,2022-05-10,0,7.976678,20.569053,11.0
karnataka,chikkaballapura,5,11,1.09175,2022-05-11,0,8.43355,16.590623,11.0
karnataka,chikkaballapura,5,12,9.56123,2022-05-12,0,16.054750000000002,20.871973,11.0
karnataka,chikkaballapura,5,13,1.14128,2022-05-13,0,11.79426,21.035258,11.0
karnataka,chikkaballapura,5,14,3.63278,2022-05-14,0,14.33529,23.403718,11.0
